word,prior,expected_guesses
soman,0.0,2.6437
somas,0.0,2.7753
sonar,1.0,2.5921
sonce,0.0,2.584
sonde,0.0,2.6235
sones,0.0,2.7315
songo,0.0,2.7462
songs,0.0,2.7739
songy,0.0,2.6722
sonic,1.0,2.639
sonly,0.0,2.6314
sonne,0.0,2.6937
sonny,0.0,2.7473
sonse,0.0,2.6943
sonsy,0.0,2.7468
sooey,0.0,2.7541
sooks,0.0,2.9119
sooky,0.0,2.8078
soole,0.0,2.6727
sools,0.0,2.8337
sooms,0.0,2.8805
soops,0.0,2.868
soote,0.0,2.6739
sooth,0.915058,2.7473
soots,0.0,2.8186
sooty,1.0,2.7595
sophs,0.0,2.8043
sophy,0.0,2.6925
sopor,0.0,2.6995
soppy,0.962056,2.8116
sopra,0.0,2.6327
soral,0.0,2.5956
soras,0.0,2.7116
sorbi,0.0,2.6877
sorbo,0.0,2.744
sorbs,0.0,2.7827
sorda,0.0,2.6467
sordo,0.0,2.737
sords,0.0,2.7741
sored,0.0,2.5949
soree,0.0,2.6222
sorel,0.0,2.578
sorer,0.0,2.67
sores,0.0,2.7282
sorex,0.0,2.7008
sorgo,0.0,2.7351
sorns,0.0,2.7195
sorra,0.0,2.6969
sorry,1.0,2.749
sorta,0.0,2.5886
sorts,0.0,2.7162
sorus,0.0,2.7377
soths,0.0,2.759
sotol,0.0,2.6864
sotto,0.0,2.8004
souce,0.0,2.6036
souct,0.0,2.598
sough,0.0,2.6776
souks,0.0,2.8267
souls,0.0,2.7715
souly,0.0,2.6425
soums,0.0,2.7943
sound,1.0,2.6344
soups,0.0,2.7966
soupy,1.0,2.6907
sours,0.0,2.7745
souse,0.0,2.7162
south,1.0,2.6575
souts,0.0,2.7297
sowar,0.0,2.6492
sowce,0.0,2.6758
sowed,0.003896,2.7017
sower,0.816387,2.6707
sowff,0.0,2.9379
sowfs,0.0,2.9093
sowle,0.0,2.6518
sowls,0.0,2.8206
sowms,0.0,2.8712
sownd,0.0,2.7144
sowne,0.0,2.6506
sowps,0.0,2.8549
sowse,0.0,2.8003
sowth,0.0,2.6792
soxes,0.0,2.8797
soyas,0.0,2.7829
soyle,0.0,2.622
soyuz,0.0,2.8136
sozin,0.0,2.7421
space,1.0,2.6035
spack,0.0,2.704
spacy,0.0,2.6639
spade,1.0,2.6236
spado,0.0,2.7107
spads,0.0,2.8288
spaed,0.0,2.6395
spaer,0.0,2.5928
spaes,0.0,2.7419
spags,0.0,2.8176
spahi,0.0,2.719
spail,0.0,2.6211
spain,0.0,2.6406
spait,0.0,2.5952
spake,0.0,2.668
spald,0.0,2.6731
spale,0.0,2.5872
spall,0.0,2.7335
spalt,0.0,2.5945
spams,0.0,2.7895
spane,0.0,2.5996
spang,0.0,2.6958
spank,1.0,2.6683
spans,0.0,2.7607
spard,0.0,2.6648
spare,1.0,2.5818
spark,1.0,2.6656
spars,0.0,2.7575
spart,0.0,2.5859
spasm,1.0,2.7934
spate,1.0,2.5809
spats,0.0,2.7583
spaul,0.0,2.6438
spawl,0.0,2.7063
spawn,1.0,2.6973
spaws,0.0,2.8557
spayd,0.0,2.7265
spays,0.0,2.8054
spaza,0.0,2.8855
spazz,0.0,2.9613
speak,1.0,2.7116
speal,0.0,2.6207
spean,0.0,2.6262
spear,1.0,2.6309
speat,0.0,2.5976
speck,1.0,2.7289
specs,0.0,2.7963
spect,0.0,2.6422
speed,1.0,2.7307
speel,0.0,2.6778
speer,0.0,2.6735
speil,0.0,2.6279
speir,0.0,2.6189
speks,0.0,2.8842
speld,0.0,2.6843
spelk,0.0,2.7115
spell,1.0,2.7689
spelt,0.988901,2.6016
spend,1.0,2.6535
spent,1.0,2.6068
speos,0.0,2.7908
sperm,1.0,2.6689
spesh,0.0,2.8207
spets,0.0,2.7879
speug,0.0,2.7239
spews,0.0,2.885
spewy,0.0,2.7667
spial,0.0,2.6296
spica,0.0,2.6667
spice,1.0,2.619
spick,0.0,2.7195
spics,0.0,2.7875
spicy,1.0,2.6708
spide,0.0,2.6507
spied,1.0,2.6366
spiel,1.0,2.5995
spier,0.0,2.6026
spies,0.0,2.7754
spiff,0.943035,2.8528
spifs,0.0,2.8642
spike,1.0,2.6859
spiks,0.0,2.8452
spiky,1.0,2.7335
spile,0.0,2.6068
spill,1.0,2.7298
spilt,0.950148,2.5856
spims,0.0,2.8198
spina,0.0,2.6488
spine,1.0,2.6047
spink,0.0,2.694
spins,0.0,2.7599
spiny,0.998608,2.6532
spire,1.0,2.5985
spirt,0.0,2.5974
spiry,0.0,2.6647
spite,1.0,2.5868
spits,0.0,2.7589
spitz,0.0,2.7672
spivs,0.0,2.8838
splat,0.987324,2.5891
splay,0.971391,2.6474
split,1.0,2.5902
splog,0.0,2.7112
spode,0.0,2.6685
spods,0.0,2.847
spoil,1.0,2.6141
spoke,1.0,2.6827
spoof,1.0,2.8187
spook,1.0,2.8089
spool,0.993408,2.7251
spoom,0.0,2.7976
spoon,1.0,2.7458
spoor,0.0,2.7091
spoot,0.0,2.7085
spore,1.0,2.5975
spork,0.916618,2.6852
sport,1.0,2.5875
sposa,0.0,2.7909
sposh,0.0,2.7992
sposo,0.0,2.8897
spots,0.0,2.7776
spout,1.0,2.6398
sprad,0.0,2.6706
sprag,0.0,2.6845
sprat,0.0,2.5902
spray,1.0,2.6457
spred,0.0,2.6402
spree,1.0,2.6691
sprew,0.0,2.6841
sprig,1.0,2.6657
sprit,0.0,2.5945
sprod,0.0,2.6775
sprog,0.0,2.6939
sprue,0.0,2.6194
sprug,0.0,2.712
spuds,0.0,2.8289
spued,0.0,2.6747
spuer,0.0,2.6337
spues,0.0,2.7824
spugs,0.0,2.859
spule,0.0,2.6324
spume,0.891137,2.687
spumy,0.0,2.7293
spunk,1.0,2.7202
spurn,1.0,2.6471
spurs,0.0,2.8094
spurt,1.0,2.621
sputa,0.0,2.6522
spyal,0.0,2.6682
spyre,0.0,2.6684
squab,0.996658,2.8583
squad,1.0,2.8229
squat,1.0,2.775
squaw,0.0,2.8975
squee,0.0,2.835
squeg,0.0,2.8504
squib,0.96992,2.8793
squid,1.0,2.82
squit,0.0,2.7527
squiz,0.0,2.9535
srsly,0.0,2.7953
stabs,0.0,2.7927
stack,1.0,2.6764
stade,0.0,2.6137
staff,1.0,2.8248
stage,1.0,2.6291
stags,0.0,2.7841
stagy,0.999528,2.6703
staid,1.0,2.6178
staig,0.0,2.6523
stain,1.0,2.5989
stair,1.0,2.5862
stake,1.0,2.6613
stale,1.0,2.5548
stalk,1.0,2.6466
stall,1.0,2.7081
stamp,1.0,2.6443
stand,1.0,2.6138
stane,0.0,2.5713
stang,0.0,2.6609
stank,0.989007,2.6578
stans,0.0,2.7336
staph,0.99254,2.648
staps,0.0,2.7628
stare,1.0,2.5549
stark,1.0,2.6557
starn,0.0,2.5976
starr,0.0,2.6996
stars,0.0,2.7384
start,1.0,2.692
stary,0.0,2.6202
stash,1.0,2.7756
state,1.0,2.7116
stats,0.0,2.8693
statu,0.0,2.7545
staun,0.0,2.6221
stave,1.0,2.6804
staws,0.0,2.8223
stays,0.0,2.8141
stead,1.0,2.644
steak,1.0,2.704
steal,1.0,2.6115
steam,1.0,2.6558
stean,0.0,2.6049
stear,0.0,2.5994
stedd,0.0,2.8157
stede,0.0,2.6993
steds,0.0,2.8203
steed,0.989629,2.7122
steek,0.0,2.7363
steel,1.0,2.6772
steem,0.0,2.7181
steen,0.0,2.6649
steep,1.0,2.7052
steer,1.0,2.6803
steez,0.0,2.8179
steik,0.0,2.6791
steil,0.0,2.604
stein,0.965217,2.6194
stela,0.0,2.6022
stele,0.963686,2.6694
stell,0.0,2.7336
steme,0.0,2.7123
stems,0.0,2.8155
stend,0.0,2.67
steno,0.916618,2.6419
stens,0.0,2.7707
stent,1.0,2.7359
steps,0.0,2.7898
stept,0.0,2.7538
stere,0.0,2.6395
stern,1.0,2.606
stets,0.0,2.8872
stews,0.0,2.8656
stewy,0.0,2.7385
steys,0.0,2.8209
stich,0.0,2.6473
stick,1.0,2.6882
stied,0.0,2.6137
sties,0.0,2.7535
stiff,1.0,2.8411
stilb,0.0,2.6763
stile,0.829263,2.5658
still,1.0,2.7247
stilt,0.990127,2.7049
stime,0.0,2.633
stims,0.0,2.7939
stimy,0.0,2.6814
sting,1.0,2.6585
stink,1.0,2.6803
stint,1.0,2.7118
stipa,0.0,2.6471
stipe,0.0,2.6115
stire,0.0,2.5702
stirk,0.0,2.6668
stirp,0.0,2.6252
stirs,0.0,2.7563
stive,0.0,2.676
stivy,0.0,2.742
stoae,0.0,2.6025
stoai,0.0,2.6689
stoas,0.0,2.7548
stoat,0.0,2.7034
stobs,0.0,2.83
stock,1.0,2.7012
stoep,0.0,2.6381
stogs,0.0,2.8132
stogy,0.0,2.6956
stoic,1.0,2.6421
stoit,0.0,2.7005
stoke,1.0,2.6661
stole,1.0,2.5824
stoln,0.0,2.6298
stoma,0.721877,2.651
stomp,1.0,2.6701
stond,0.0,2.6669
stone,1.0,2.586
stong,0.0,2.675
stonk,0.0,2.6823
stonn,0.0,2.7408
stony,1.0,2.6532
stood,1.0,2.7497
stook,0.0,2.7938
stool,1.0,2.7285
stoop,1.0,2.7589
stoor,0.0,2.6809
stope,0.0,2.6289
stops,0.0,2.7894
stopt,0.0,2.7336
store,1.0,2.5855
stork,1.0,2.6699
storm,1.0,2.6279
story,1.0,2.6397
stoss,0.0,2.9198
stots,0.0,2.8612
stott,0.0,2.8619
stoun,0.0,2.6318
stoup,0.0,2.6599
stour,0.0,2.6118
stout,1.0,2.7655
stove,1.0,2.6967
stown,0.0,2.6971
stowp,0.0,2.7327
stows,0.0,2.8406
strad,0.0,2.6457
strae,0.0,2.564
strag,0.0,2.6529
strak,0.0,2.6546
strap,1.0,2.6131
straw,1.0,2.6826
stray,1.0,2.6374
strep,1.0,2.6039
strew,0.940571,2.6686
stria,0.0,2.6083
strig,0.0,2.6593
strim,0.0,2.6513
strip,1.0,2.6077
strop,0.0,2.6323
strow,0.0,2.6872
stroy,0.0,2.639
strum,0.995693,2.6673
strut,1.0,2.7562
stubs,0.0,2.839
stuck,1.0,2.731
stucs,0.0,2.7939
stude,0.0,2.6571
studs,0.0,2.8249
study,1.0,2.7059
stuff,1.0,2.8782
stull,0.0,2.7446
stulm,0.0,2.681
stumm,0.0,2.8422
stump,1.0,2.7013
stums,0.0,2.8213
stung,1.0,2.6875
stunk,0.99711,2.7083
stuns,0.0,2.7835
stunt,1.0,2.7444
stupa,0.0,2.6728
stupe,0.0,2.6426
sture,0.0,2.6026
sturt,0.0,2.7096
stush,0.0,2.7853
styed,0.0,2.6966
styes,0.0,2.8055
style,1.0,2.6387
styli,0.0,2.6958
stylo,0.0,2.6806
styme,0.0,2.7105
stymy,0.0,2.8858
styre,0.0,2.6568
styte,0.0,2.7771
suave,1.0,2.7176
subah,0.0,2.6983
subak,0.0,2.7339
subas,0.0,2.8126
subby,0.0,2.8776
suber,0.0,2.6485
subha,0.0,2.742
succi,0.0,2.8167
sucks,0.0,2.8727
sucky,0.0,2.7561
sucre,0.0,2.6145
sudan,0.0,2.6686
sudds,0.0,2.9648
sudor,0.0,2.6471
sudsy,0.986963,2.8288
suede,1.0,2.7412
suent,0.0,2.5832
suers,0.0,2.7546
suete,0.0,2.6555
suets,0.0,2.7428
suety,0.0,2.6267
sugan,0.0,2.653
sugar,1.0,2.6595
sughs,0.0,2.8547
sugos,0.0,2.8054
suhur,0.0,2.7956
suids,0.0,2.7965
suing,1.0,2.6736
suint,0.0,2.5763
suite,1.0,2.6068
suits,0.0,2.7826
sujee,0.0,2.8155
sukhs,0.0,2.8839
sukis,0.0,2.8374
sukuk,0.0,3.0136000000000003
sulci,0.0,2.6697
sulfa,0.0,2.7023
sulfo,0.0,2.7108
sulks,0.0,2.8391
sulky,0.995374,2.7337
sulls,0.0,2.8735
sully,1.0,2.7803
sulph,0.0,2.6696
sulus,0.0,2.9091
sumac,0.998704,2.6831
sumis,0.0,2.8006
summa,0.0,2.8332
sumos,0.0,2.8234
sumph,0.0,2.7177
sumps,0.0,2.8328
sunis,0.0,2.7462
sunks,0.0,2.8353
sunna,0.0,2.757
sunns,0.0,2.8962
sunny,1.0,2.7978
sunts,0.0,2.7456
sunup,0.980266,2.8018
suona,0.0,2.6365
suped,0.0,2.6609
super,1.0,2.6313
supes,0.0,2.772
supra,0.0,2.6567
surah,0.0,2.6299
sural,0.0,2.614
suras,0.0,2.7359
surat,0.0,2.5701
surds,0.0,2.8101
sured,0.0,2.614
surer,1.0,2.7248
sures,0.0,2.7198
surfs,0.0,2.8417
surfy,0.0,2.7155
surge,1.0,2.6413
surgy,0.0,2.6906
surly,1.0,2.6558
surra,0.0,2.7227
sused,0.0,2.7681
suses,0.0,2.9176
sushi,1.0,2.8589
susus,0.0,3.0789
sutor,0.0,2.5875
sutra,0.0,2.6128
sutta,0.0,2.7137
swabs,0.0,2.8663
swack,0.0,2.7544
swads,0.0,2.8667
swage,0.0,2.6931
swags,0.0,2.861
swail,0.0,2.6671
swain,0.949503,2.6839
swale,0.927457,2.6382
swaly,0.0,2.6827
swami,0.959403,2.7377
swamp,1.0,2.724
swamy,0.0,2.746
swang,0.057262,2.7157
swank,1.0,2.7324
swans,0.0,2.8175
swaps,0.0,2.8441
swapt,0.0,2.666
sward,0.0,2.6998
sware,0.0,2.6169
swarf,0.0,2.7397
swarm,1.0,2.7113
swart,0.0,2.6275
swash,0.809197,2.8574
swath,1.0,2.6907
swats,0.0,2.8185
swayl,0.0,2.7151
sways,0.0,2.8793
sweal,0.0,2.6618
swear,1.0,2.6821
sweat,1.0,2.6753
swede,0.0,2.7653
sweed,0.0,2.7593
sweel,0.0,2.7284
sweep,1.0,2.7943
sweer,0.0,2.7105
swees,0.0,2.8907
sweet,1.0,2.7435
sweir,0.0,2.6602
swell,1.0,2.8207
swelt,0.0,2.6612
swept,1.0,2.6917
swerf,0.0,2.7583
sweys,0.0,2.9059
swies,0.0,2.8013
swift,1.0,2.7236
swigs,0.0,2.866
swile,0.0,2.6444
swill,0.984882,2.7885
swims,0.0,2.8452
swine,1.0,2.6768
swing,1.0,2.7265
swink,0.0,2.7361
swipe,1.0,2.6948
swire,0.0,2.633
swirl,1.0,2.681
swish,1.0,2.8733
swiss,0.0,2.9927
swith,0.0,2.6782
swits,0.0,2.804
swive,0.0,2.757
swizz,0.0,3.0176
swobs,0.0,2.9032
swole,0.0,2.6551
swoll,0.0,2.7951
swoln,0.0,2.6824
swoon,1.0,2.789
swoop,1.0,2.8151
swops,0.0,2.8591
swopt,0.0,2.6856
sword,1.0,2.6926
swore,1.0,2.6559
sworn,1.0,2.6653
swots,0.0,2.8109
swoun,0.0,2.7014
swung,1.0,2.7603
sybbe,0.0,2.8905
sybil,0.0,2.7086
syboe,0.0,2.7018
sybow,0.0,2.8116
sycee,0.0,2.7522
syces,0.0,2.844
sycon,0.0,2.6856
syeds,0.0,2.867
syens,0.0,2.7936
syker,0.0,2.7362
sykes,0.0,2.8919
sylis,0.0,2.7882
sylph,0.0,2.7159
sylva,0.0,2.7528
symar,0.0,2.6632
synch,0.984171,2.7158
syncs,0.0,2.8262
synds,0.0,2.8716
syned,0.0,2.6906
synes,0.0,2.8075
synod,0.985428,2.6742
synth,0.995942,2.6981
syped,0.0,2.7141
sypes,0.0,2.8241
syphs,0.0,2.8769
syrah,0.0,2.6615
syren,0.0,2.653
syrup,1.0,2.6869
sysop,0.0,2.8141
sythe,0.0,2.6879
syver,0.0,2.7465
taals,0.0,2.6724
taata,0.0,2.9336
tabac,0.0,2.7627
tabby,0.989007,2.8407
taber,0.0,2.5925
tabes,0.0,2.6292
tabid,0.0,2.6715
tabis,0.0,2.6547
tabla,0.0,2.7283
table,1.0,2.5778
tabls,0.0,2.6441
taboo,1.0,2.7731
tabor,0.0,2.6087
tabos,0.0,2.656
tabun,0.0,2.6633
tabus,0.0,2.6807
tacan,0.0,2.6907
taces,0.0,2.6142
tacet,0.0,2.6786
tache,0.0,2.6292
tachi,0.0,2.6908
tacho,0.0,2.6732
tachs,0.0,2.6652
tacit,1.0,2.7365
tacks,0.0,2.6894
tacky,1.0,2.719
tacos,0.0,2.6287
tacts,0.0,2.7292
tadah,0.0,2.7575
taels,0.0,2.5782
taffy,0.997384,2.8625
tafia,0.0,2.7693
taggy,0.0,2.8213
tagma,0.0,2.7811
tagua,0.0,2.7616
tahas,0.0,2.7297
tahrs,0.0,2.635
taiga,0.0,2.7206
taigs,0.0,2.6368
taiko,0.0,2.6943
tails,0.0,2.5794
tains,0.0,2.5883
taint,1.0,2.709
taira,0.0,2.656
taish,0.0,2.5955
taits,0.0,2.6847
tajes,0.0,2.7356
takas,0.0,2.7668
taken,1.0,2.6683
taker,1.0,2.6518
takes,0.0,2.6877
takhi,0.0,2.7522
takht,0.0,2.8099
takin,0.0,2.6527
takis,0.0,2.6834
takky,0.0,2.8673
talak,0.0,2.7318
talaq,0.0,2.8338
talar,0.0,2.6552
talas,0.0,2.6801
talcs,0.0,2.6186
talcy,0.0,2.635
talea,0.0,2.6661
taler,0.0,2.5589
tales,0.0,2.5789
talik,0.0,2.6447
talks,0.0,2.6623
talky,1.0,2.6908
talls,0.0,2.7009
tally,1.0,2.7465
talma,0.0,2.7272
talon,1.0,2.5876
talpa,0.0,2.7156
taluk,0.0,2.6756
talus,0.850312,2.6241
tamal,0.0,2.7127
tamas,0.0,2.7294
tamed,0.003896,2.6203
tamer,1.0,2.5943
tames,0.0,2.6236
tamin,0.0,2.6247
tamis,0.0,2.6421
tammy,0.0,2.8044
tamps,0.0,2.6516
tanas,0.0,2.6785
tanga,0.0,2.7278
tangi,0.0,2.6624
tango,1.0,2.64
tangs,0.0,2.6506
tangy,1.0,2.6586
tanhs,0.0,2.6385
tania,0.0,2.6721
tanka,0.0,2.7532
tanks,0.0,2.6692
tanky,0.0,2.6861
tanna,0.0,2.8104
tansu,0.0,2.631
tansy,0.0,2.6058
tante,0.0,2.6564
tanti,0.0,2.7135
tanto,0.0,2.7075
tanty,0.0,2.7175
tapas,0.0,2.7367
taped,0.003896,2.614
tapen,0.0,2.6087
taper,1.0,2.5852
tapes,0.0,2.6079
tapet,0.0,2.6829
tapir,0.898205,2.5876
tapis,0.0,2.6271
tappa,0.0,2.8758
tapus,0.0,2.6553
taras,0.0,2.6592
tardo,0.0,2.6261
tards,0.0,2.6342
tardy,1.0,2.6198
tared,0.0,2.5611
tares,0.0,2.5662
targa,0.0,2.7097
targe,0.0,2.5742
tarka,0.0,2.7294
tarns,0.0,2.589
taroc,0.0,2.5999
tarok,0.0,2.6369
taros,0.0,2.5847
tarot,1.0,2.692
tarps,0.0,2.5959
tarre,0.0,2.6177
tarry,0.983579,2.7058
tarse,0.0,2.5223
tarsi,0.0,2.5947
tarte,0.0,2.6193
tarts,0.0,2.7068
tarty,0.0,2.697
tarzy,0.0,2.732
tasar,0.0,2.6463
tasca,0.0,2.7095
tased,0.003896,2.6086
taser,0.885892,2.566
tases,0.0,2.7482
tasks,0.0,2.8156
tassa,0.0,2.8065
tasse,0.0,2.6695
tasso,0.0,2.7281
taste,1.0,2.714
tasto,0.0,2.717
tasty,1.0,2.7657
tatar,0.0,2.7488
tater,0.968346,2.7078
tates,0.0,2.6818
taths,0.0,2.749
tatie,0.0,2.6607
tatou,0.0,2.7803
tatts,0.0,2.8569
tatty,0.984315,2.9062
tatus,0.0,2.7316
taube,0.0,2.6369
tauld,0.0,2.6382
taunt,1.0,2.7305
tauon,0.0,2.6328
taupe,1.0,2.6129
tauts,0.0,2.7118
tauty,0.0,2.7371
tavah,0.0,2.8025
tavas,0.0,2.7827
taver,0.0,2.6353
tawaf,0.0,2.8517
tawai,0.0,2.8127
tawas,0.0,2.7721
tawed,0.0,2.6676
tawer,0.0,2.6251
tawie,0.0,2.6559
tawny,1.0,2.6979
tawse,0.0,2.63
tawts,0.0,2.7896
taxed,0.003896,2.7474
taxer,0.0,2.6871
taxes,0.0,2.7554
taxis,0.0,2.7627
taxol,0.0,2.7281
taxon,0.0,2.7316
taxor,0.0,2.7016
taxus,0.0,2.7755
tayra,0.0,2.7168
tazza,0.0,3.0227000000000004
tazze,0.0,2.8807
teach,1.0,2.6232
teade,0.0,2.6526
teads,0.0,2.6225
teaed,0.0,2.6423
teaks,0.0,2.6545
teals,0.0,2.5778
teams,0.0,2.6246
tears,0.0,2.5703
teary,1.0,2.608
tease,1.0,2.6629
teats,0.0,2.7324
teaze,0.0,2.7611
techs,0.0,2.6933
techy,0.937924,2.7134
tecta,0.0,2.7292
tecum,0.0,2.7074
teddy,1.0,2.8223
teels,0.0,2.6772
teems,0.0,2.7494
teend,0.0,2.6907
teene,0.0,2.7741
teens,0.0,2.6932
teeny,1.0,2.7336
teers,0.0,2.6542
teeth,1.0,2.8586
teets,0.0,2.7884
teffs,0.0,2.8713
teggs,0.0,2.8322
tegua,0.0,2.6741
tegus,0.0,2.6924
tehee,0.0,2.8323
tehrs,0.0,2.648
teiid,0.0,2.7335
teils,0.0,2.6009
teind,0.0,2.6096
teins,0.0,2.5995
tekke,0.0,2.9057
telae,0.0,2.6325
telco,0.0,2.6367
teles,0.0,2.6601
telex,0.0,2.7905
telia,0.0,2.6074
telic,0.0,2.6456
tells,0.0,2.7397
telly,0.0,2.7468
teloi,0.0,2.6452
telos,0.816387,2.6126
temed,0.0,2.7115
temes,0.0,2.7104
tempi,0.0,2.7169
tempo,1.0,2.679
temps,0.0,2.6818
tempt,1.0,2.7701
temse,0.0,2.6818
tench,0.0,2.6624
tends,0.0,2.6408
tendu,0.0,2.7016
tenes,0.0,2.6638
tenet,1.0,2.7746
tenge,0.0,2.69
tenia,0.0,2.6045
tenne,0.0,2.7752
tenno,0.0,2.7401
tenny,0.0,2.7594
tenon,0.0,2.7303
tenor,1.0,2.5811
tense,1.0,2.6605
tenth,1.0,2.7636
tents,0.0,2.7444
tenty,0.0,2.7432
tenue,0.0,2.6752
tepal,0.0,2.6091
tepas,0.0,2.6262
tepee,0.985428,2.8293
tepid,1.0,2.6396
tepoy,0.0,2.6623
terai,0.0,2.5991
teras,0.0,2.5686
terce,0.0,2.627
terek,0.0,2.6875
teres,0.0,2.6265
terfe,0.0,2.6793
terfs,0.0,2.6679
terga,0.0,2.6157
terms,0.0,2.6334
terne,0.0,2.6126
terns,0.0,2.5904
terra,1.0,2.703
terre,0.0,2.7002
terry,0.990608,2.7295
terse,1.0,2.6355
terts,0.0,2.6855
terza,0.0,2.7037
tesla,0.0,2.6021
testa,0.0,2.7086
teste,0.0,2.7506
tests,0.0,2.8888
testy,1.0,2.7912
tetes,0.0,2.7702
teths,0.0,2.7767
tetra,0.685589,2.74
tetri,0.0,2.7007
teuch,0.0,2.6631
teugh,0.0,2.7016
tewed,0.0,2.7464
tewel,0.0,2.7257
tewit,0.0,2.7852
texas,0.0,2.7467
texes,0.0,2.807
texta,0.0,2.8625
texts,0.0,2.8966
thack,0.0,2.6974
thagi,0.0,2.704
thaim,0.0,2.6604
thale,0.0,2.5918
thali,0.0,2.6479
thana,0.0,2.719
thane,0.0,2.5984
thang,0.0,2.6722
thank,1.0,2.6887
thans,0.0,2.6231
thanx,0.0,2.7564
tharm,0.0,2.6418
thars,0.0,2.6156
thaws,0.0,2.7173
thawt,0.0,2.8002
thawy,0.0,2.7267
thebe,0.0,2.7533
theca,0.0,2.6383
theed,0.0,2.7101
theek,0.0,2.7672
thees,0.0,2.6947
theft,1.0,2.8361
thegn,0.0,2.6987
theic,0.0,2.6707
thein,0.0,2.6218
their,1.0,2.6375
thelf,0.0,2.7231
thema,0.0,2.6769
theme,1.0,2.7554
thens,0.0,2.6416
theor,0.0,2.6175
theow,0.0,2.7202
there,1.0,2.6946
therm,0.0,2.6711
these,1.0,2.7029
thesp,0.0,2.6555
theta,0.835053,2.783
thete,0.0,2.7954
thews,0.0,2.7384
thewy,0.0,2.7543
thick,1.0,2.72
thief,1.0,2.6787
thigh,1.0,2.8387
thigs,0.0,2.6898
thilk,0.0,2.6971
thill,0.0,2.7407
thine,0.970814,2.6009
thing,1.0,2.6892
think,1.0,2.7018
thins,0.0,2.6435
thiol,0.0,2.6397
third,1.0,2.6388
thirl,0.0,2.6412
thoft,0.0,2.8085
thole,0.0,2.6177
tholi,0.0,2.6698
thong,1.0,2.6927
thorn,1.0,2.626
thoro,0.0,2.7166
thorp,0.0,2.649
those,1.0,2.6201
thots,0.0,2.7418
thous,0.0,2.6564
thowl,0.0,2.7122
thrae,0.0,2.5779
thraw,0.0,2.6907
three,1.0,2.6754
threw,1.0,2.6969
thrid,0.0,2.6608
thrip,0.0,2.6483
throb,1.0,2.6839
throe,0.0,2.5921
throw,1.0,2.7233
thrum,1.0,2.6907
thuds,0.0,2.7155
thugs,0.0,2.7375
thuja,0.0,2.8316
thumb,1.0,2.7615
thump,1.0,2.733
thunk,0.0,2.724
thurl,0.0,2.6542
thuya,0.0,2.7287
thyme,1.0,2.7136
thymi,0.0,2.7717
thymy,0.0,2.9106
tians,0.0,2.5956
tiara,1.0,2.7058
tiare,0.0,2.5391
tiars,0.0,2.589
tibia,0.993484,2.8205
tical,0.0,2.6205
ticca,0.0,2.7769
ticed,0.0,2.6343
tices,0.0,2.6313
tichy,0.0,2.7164
ticks,0.0,2.7032
ticky,0.0,2.7534
tidal,1.0,2.6235
tiddy,0.0,2.8286
tided,0.003896,2.7609
tides,0.0,2.6306
tiefs,0.0,2.6791
tiers,0.0,2.609
tiffs,0.0,2.8433
tifos,0.0,2.6969
tifts,0.0,2.8004
tiger,1.0,2.6244
tiges,0.0,2.6464
tight,1.0,2.8112
tigon,0.0,2.6411
tikas,0.0,2.6989
tikes,0.0,2.686
tikia,0.0,2.8317
tikis,0.0,2.8308
tikka,0.0,2.8644
tilak,0.0,2.6565
tilde,0.904462,2.5904
tiled,0.003896,2.5893
tiler,0.0,2.577
tiles,0.0,2.5859
tills,0.0,2.7196
tilly,0.0,2.7368
tilth,0.0,2.7414
tilts,0.0,2.7205
timbo,0.0,2.7327
timed,0.003896,2.6348
timer,1.0,2.6128
times,0.0,2.641
timid,1.0,2.7931
timon,0.0,2.6399
timps,0.0,2.6982
tinas,0.0,2.6157
tinct,0.0,2.7118
tinds,0.0,2.6748
tinea,0.0,2.599
tined,0.0,2.6025
tines,0.0,2.6074
tinge,1.0,2.6179
tings,0.0,2.657
tinks,0.0,2.6845
tinny,1.0,2.7855
tinto,0.0,2.7105
tints,0.0,2.7306
tinty,0.0,2.7365
tipis,0.0,2.7733
tippy,0.0,2.8178
tipsy,1.0,2.654
tipup,0.0,2.8099
tired,1.0,2.577
tires,0.0,2.5883
tirls,0.0,2.624
tiros,0.0,2.606
tirrs,0.0,2.6959
tirth,0.0,2.7132
titan,1.0,2.7484
titar,0.0,2.6673
titas,0.0,2.7255
titch,0.0,2.7638
titer,0.704872,2.7194
tithe,0.97575,2.7519
tithi,0.0,2.9199
titin,0.0,2.8293
titir,0.0,2.802
titis,0.0,2.861
title,1.0,2.6981
titre,0.0,2.6403
titty,0.0,2.9032
titup,0.0,2.7699
tiyin,0.0,2.7753
tiyns,0.0,2.6597
tizes,0.0,2.7398
tizzy,0.999745,2.9518
toads,0.0,2.6297
toady,0.958457,2.664
toast,1.0,2.7002
toaze,0.0,2.709
tocks,0.0,2.7219
tocky,0.0,2.7436
tocos,0.0,2.7432
today,1.0,2.6637
todde,0.0,2.7432
toddy,0.965948,2.8228
todea,0.0,2.6308
todos,0.0,2.7689
toeas,0.0,2.6152
toffs,0.0,2.8555
toffy,0.0,2.8747
tofts,0.0,2.7949
tofus,0.0,2.7012
togae,0.0,2.6226
togas,0.0,2.6597
toged,0.0,2.6579
toges,0.0,2.657
togue,0.0,2.6421
tohos,0.0,2.7543
