word,unseen_prior,is_target,src_1_norvig,src_2_wordfreq,src_3_subtlex,src_4_github,src_5_nltk_news,src_6_nltk_fiction,src_7_nltk_reuters,src_8_nltk_gutenberg,src_9_nltk_chat,src_10_nltk_web,log_src_1_norvig,log_src_2_wordfreq,log_src_3_subtlex,log_src_4_github,log_src_5_nltk_news,log_src_6_nltk_fiction,log_src_7_nltk_reuters,log_src_8_nltk_gutenberg,log_src_9_nltk_chat,log_src_10_nltk_web,is_standard_plural,is_excluded,src_breadth,conversational_mean,tech_skew,oof_predicted_prob,ranking_prob,stage_1_rank,is_predicted_solution,is_in_4500_guess_list
bravo,1.0,1,2772503.0,5.89e-06,970.0,16320.0,0,0,0,6,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.4779691845608613,2.4762250107027404,0.973060875436764,0.973060875436764,1121,True,True
brawl,1.0,1,567755.0,3.39e-06,108.0,1329.0,0,0,0,1,0,1,5.7551325686151085,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,False,False,6,-1.4779691845608613,2.4762250107027404,0.8696496261584095,0.8696496261584095,1985,True,True
brawn,1.0,1,191036.0,5.75e-07,29.0,581.0,0,0,0,7,0,0,5.2839964479037995,-6.239562437169071,1.4638929889859074,2.764250875438773,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.693917362045791,2.576042799765178,0.8108750106924477,0.8108750106924477,2145,True,True
braws,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,10980,False,False
braxy,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13194,False,False
brays,0.0,0,26177.0,6.17e-08,9.0,151.0,0,0,0,0,0,0,4.438520198411609,-7.202593950323618,0.9590413923210935,2.1792644643390253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,4,-2.060888139500631,2.6505203716701438,0.0012861409015831992,0.0012861409015831992,4836,False,False
braza,0.0,0,42894.0,0.0,0.0,1.0,0,0,0,0,0,0,4.6450841348050576,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.9978499570595205,2.518546299638633,9.308107137786252e-06,9.308107137786252e-06,10201,False,False
braze,0.0,0,58124.0,6.92e-08,0.0,7.0,0,0,0,0,0,0,4.7737542738280325,-7.153539174870668,-1.0,0.8512583487190752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.538384793717667,2.4640139680772046,1.9359741638336354e-05,1.9359741638336354e-05,7554,False,False
bread,1.0,1,13575360.0,3.16e-05,1445.0,24828.0,1,13,18,459,2,13,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,10,-1.4779691845608613,2.4762250107027404,0.978838219368298,0.978838219368298,844,True,True
break,1.0,1,51242970.0,0.000151,11275.0,143107.0,10,7,76,263,3,43,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,10,-1.4779691845608613,2.4762250107027404,0.9934113961958873,0.9934113961958873,9,True,True
bream,0.990513,1,307756.0,4.9e-07,0.0,368.0,0,0,0,0,0,0,5.48999726904429,-6.308900818034382,-1.0,2.5659658174466666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.3272252045085953,3.110208113231929,3.101818467357377e-05,3.101818467357377e-05,6820,False,True
brede,0.0,0,71130.0,9.33e-08,0.0,13.0,0,0,0,0,0,0,4.859748163759205,-7.0253962079129675,-1.0,1.1172712956557642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.506349051978242,2.564984699806124,2.7050140463672242e-05,2.7050140463672242e-05,7033,False,False
breds,0.0,0,15322.0,1.15e-07,0.0,0.0,0,0,0,0,0,0,4.219940616917994,-6.935467138868422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,2,-2.4838667847171054,1.4838667847171054,2.670153828557898e-05,2.670153828557898e-05,7055,False,False
breed,1.0,1,7716901.0,1.2e-05,323.0,4752.0,3,3,0,23,0,4,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9725238810259844,0.9725238810259844,1147,True,True
breem,0.0,0,0.0,0.0,0.0,47.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,1.6730209071288962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,3.334360410623969,7.341376400890091e-06,7.341376400890091e-06,14180,False,False
breer,0.0,0,14489.0,2.09e-08,0.0,1.0,0,0,0,0,0,0,4.197572746892689,-7.659159450187668,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.6647898625469173,2.18548620512603,1.3283194989782128e-05,1.3283194989782128e-05,9006,False,False
brees,0.0,0,126037.0,9.55e-07,0.0,25.0,0,0,0,0,0,0,5.104857742274156,-6.01953302216032,-1.0,1.3996737214810382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.25488325554008,2.4547201162805994,6.901858468772423e-05,6.901858468772423e-05,6208,False,False
breid,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.082461265104315e-06,8.082461265104315e-06,10369,False,False
breis,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11910,False,False
breme,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.082461265104315e-06,8.082461265104315e-06,10370,False,False
brens,0.0,0,0.0,1.45e-08,0.0,5.0,0,0,0,0,0,0,3.104350519242735,-7.809108283077831,-1.0,0.7075701760979364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,2,-2.7022770707694574,2.556062158818426,1.0347492588278328e-05,1.0347492588278328e-05,9936,False,False
brent,0.0,0,4683680.0,4.9e-06,248.0,3489.0,0,0,22,0,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.4779691845608613,2.4762250107027404,0.6420310983531763,0.6420310983531763,2609,True,True
brere,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13195,False,False
brers,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13196,False,False
breve,0.0,0,276955.0,1.29e-07,1.0,30.0,0,0,0,0,0,0,5.4443986485926645,-6.885989838296538,0.04139268515822508,1.4785664955938433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.2111492882845782,2.4504325360815,0.0002467499279708276,0.0002467499279708276,5505,False,False
brews,0.0,0,369926.0,9.77e-07,8.0,214.0,0,0,0,0,0,0,5.569605159599287,-6.009652264025459,0.9084850188786497,2.3306166672944384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,4,-1.7752918112867024,2.4406001449339216,0.17088318001364472,0.17088318001364472,3398,False,True
breys,0.0,0,0.0,0.0,0.0,6.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.785329835010767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,2.890514874564904,6.944992305536549e-06,6.944992305536549e-06,14726,False,False
briar,0.953185,1,630788.0,7.24e-07,39.0,458.0,1,0,1,2,0,0,5.8007580319702345,-6.13965001305682,1.5921767573958667,2.6609602917760835,-1.0,-1.0,-1.0,0.3222192947339193,-1.0,-1.0,False,False,7,-1.6368683139152385,2.46734845980328,0.9730673553820763,0.9730673553820763,1119,True,True
bribe,1.0,1,646492.0,3.16e-06,308.0,5227.0,0,1,2,11,0,0,5.811416539902479,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,7,-1.4779691845608613,2.4762250107027404,0.8923518221114187,0.8923518221114187,1899,True,True
brick,1.0,1,8094369.0,1.78e-05,519.0,9209.0,4,3,0,20,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,7,-1.4779691845608613,2.4762250107027404,0.9734873779558141,0.9734873779558141,1066,True,True
bride,1.0,1,8650665.0,1.2e-05,1235.0,19249.0,9,6,0,44,0,5,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9725238810259844,0.9725238810259844,1148,True,True
brief,1.0,1,32599674.0,3.31e-05,732.0,9876.0,2,8,31,37,0,1,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,9,-1.4779691845608613,2.4762250107027404,0.9796713942694394,0.9796713942694394,724,True,True
brier,0.873821,1,264521.0,2.24e-07,30.0,72.0,0,0,0,7,0,0,5.424542885470884,-6.64777887965032,1.4785664955938433,1.857935264719429,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.7923030960141193,2.2212707283738338,0.9072756462048266,0.9072756462048266,1822,True,True
bries,0.0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.6127838567197355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,2.8042418854193882,6.878964686649719e-06,6.878964686649719e-06,14763,False,False
brigs,0.0,0,24912.0,8.91e-08,0.0,22.0,0,0,0,3,0,0,4.418029357747562,-7.045178816948207,-1.0,1.3443922736851108,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,True,True,4,-2.5112947042370517,2.6834908410796072,0.0003817975026731802,0.0003817975026731802,5301,False,False
briki,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.665730856846619e-06,7.665730856846619e-06,12490,False,False
briks,0.0,0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.7075701760979364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,2.851635045108489,7.369050811345279e-06,7.369050811345279e-06,14122,False,False
brill,0.0,0,800254.0,1.15e-06,51.0,251.0,0,0,0,0,0,0,5.90391739788316,-5.938917130050334,1.7084209001347128,2.3998467127129226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.5576240574789053,2.2575474138353666,0.09876256878489541,0.09876256878489541,3597,True,True
brims,0.0,0,62671.0,1.45e-07,2.0,33.0,0,0,0,0,0,0,4.805790291345989,-6.835587655895231,0.3222192947339193,1.5198279937757189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,4,-2.128342090290328,2.3882560871781875,0.0007138664951044078,0.0007138664951044078,5073,False,False
brine,1.0,1,816003.0,1.17e-06,16.0,357.0,0,0,0,9,0,0,5.912368001731409,-5.9314356874934235,1.2068258760318498,2.552789850192782,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.6811524528653934,2.4575473779617845,0.6934795887579195,0.6934795887579195,2469,True,True
bring,1.0,1,57608074.0,0.000186,16685.0,247343.0,18,19,157,996,4,60,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,10,-1.4779691845608613,2.4762250107027404,0.978838219368298,0.978838219368298,845,True,True
brink,1.0,1,1484879.0,3.24e-06,127.0,2177.0,1,2,7,12,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9768551810260485,0.9768551810260485,932,True,True
brins,0.0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.6127838567197355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,2.8042418854193882,7.348551842856932e-06,7.348551842856932e-06,14160,False,False
briny,1.0,1,66915.0,1.58e-07,30.0,221.0,0,0,0,3,0,0,4.83369903568511,-6.798548250878281,1.4785664955938433,2.344588742578714,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.8299954388211095,2.5022898101104665,0.940205463180793,0.940205463180793,1659,True,True
brios,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13197,False,False
brise,0.0,0,35611.0,3.98e-08,0.0,27.0,0,0,0,0,0,0,4.566821528592339,-7.389126999619949,-1.0,1.4329692908744058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.597281749904987,2.8137663953421903,1.6673737286188903e-05,1.6673737286188903e-05,8103,False,False
brisk,1.0,1,774000.0,1.58e-06,53.0,574.0,1,0,4,13,0,0,5.889453875044969,-5.801062636181201,1.725094521081469,2.7589875468676195,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,7,-1.518992028774933,2.398485802208743,0.9666393272828138,0.9666393272828138,1340,True,True
briss,0.0,0,61956.0,1.62e-08,4.0,28.0,0,0,0,0,0,0,4.800906697129709,-7.763966852882364,0.6127838567197355,1.4487063199050798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.287795749040657,2.512148908993197,0.00035412765492383693,0.00035412765492383693,5335,False,False
brith,0.0,0,73335.0,6.61e-08,0.0,9.0,0,0,0,0,0,0,4.8727772486092995,-7.173148052179356,-1.0,0.9590413923210935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5432870130448393,2.522807709205386,1.938903992423626e-05,1.938903992423626e-05,7548,False,False
brits,0.0,0,1089837.0,3.47e-06,72.0,879.0,0,0,0,0,0,0,6.037867978850009,-5.718734767762263,1.8068580295188175,2.9440382800544183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,4,-1.4779691845608613,2.4499883245880705,0.5572076046672344,0.5572076046672344,2799,False,True
britt,0.0,0,984387.0,1.51e-06,48.0,1149.0,0,0,0,0,0,0,5.993726515538796,-5.820729787261137,1.6821450763738317,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.5346461777218263,2.532902003863705,0.11663203753376453,0.11663203753376453,3536,True,True
brize,0.0,0,32178.0,7.08e-08,0.0,28.0,0,0,0,0,0,0,4.524390928715757,-7.143754599209946,-1.0,1.4487063199050798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5359386498024863,2.760291809755026,1.9362436611768877e-05,1.9362436611768877e-05,7553,False,False
broad,1.0,1,21370126.0,3.39e-05,751.0,7798.0,3,12,84,207,0,4,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,9,-1.4779691845608613,2.4762250107027404,0.983005813521301,0.983005813521301,427,True,True
broch,0.0,0,77996.0,1.05e-07,0.0,47.0,0,0,0,0,0,0,4.8990957091769305,-6.9746122001095925,-1.0,1.6730209071288962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4936530500273983,2.830163503591846,2.562188234964164e-05,2.562188234964164e-05,7113,False,False
brock,0.0,0,2441409.0,5.13e-06,123.0,2428.0,0,0,0,0,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.4779691845608613,2.4762250107027404,0.7004704241516132,0.7004704241516132,2433,True,True
brods,0.0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.6127838567197355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,2.8042418854193882,6.878964686649719e-06,6.878964686649719e-06,14764,False,False
brogh,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11911,False,False
brogs,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,8.082461265104315e-06,8.082461265104315e-06,10371,False,False
broil,1.0,1,479526.0,2.75e-07,15.0,136.0,0,0,0,0,0,0,5.681962291129961,-6.559059448460336,1.1789769472931695,2.133858125203335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.8450206252917916,2.411949687893459,0.0062950201619054735,0.0062950201619054735,4322,True,True
broke,1.0,1,10460811.0,7.08e-05,5355.0,68629.0,10,12,40,158,6,27,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,10,-1.4779691845608613,2.4762250107027404,0.9892479809328169,0.9892479809328169,147,True,True
brome,0.0,0,133473.0,1.35e-07,0.0,7.0,0,0,0,1,0,0,5.1295113695011185,-6.866397229489839,-1.0,0.8512583487190752,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,False,False,4,-2.4665993073724595,2.392228481731997,0.00012803212974123835,0.00012803212974123835,5840,False,False
bromo,0.0,0,215016.0,2.04e-07,17.0,91.0,0,0,0,0,0,0,5.335031621584521,-6.688203770817593,1.2329961103921538,1.9595183769729982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.8638019151063598,2.343561103592859,0.0025189230838334785,0.0025189230838334785,4609,False,False
bronc,0.880145,1,87727.0,1.1e-07,32.0,267.0,0,0,0,0,0,0,4.9493831749925885,-6.954598777004158,1.506505032404872,2.426673888021373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.8620234361498214,2.575360380160508,0.06402882543450276,0.06402882543450276,3736,True,True
brond,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.518546299638633,7.3053772646324804e-06,7.3053772646324804e-06,14201,False,False
brood,1.0,1,1042305.0,1.78e-06,55.0,918.0,0,0,0,27,0,0,6.018524332401341,-5.7493312035907325,1.7411515988517852,2.962889987391791,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.5020449011847368,2.4834898948806323,0.9561320016605037,0.9561320016605037,1465,True,True
brook,1.0,1,6044943.0,5.5e-06,104.0,1506.0,2,1,6,90,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9765465526892254,0.9765465526892254,994,True,True
brool,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13198,False,False
broom,1.0,1,1312361.0,2.63e-06,243.0,3220.0,0,0,0,8,0,0,6.118473917656328,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.4779691845608613,2.4762250107027404,0.9603162693609566,0.9603162693609566,1439,True,True
broos,0.0,0,0.0,1.15e-08,0.0,3.0,0,0,0,0,0,0,3.104350519242735,-7.902395671125589,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.7255989177813973,2.471279764698534,1.0097116664438982e-05,1.0097116664438982e-05,10017,False,False
brose,0.0,0,60177.0,6.03e-08,0.0,14.0,0,0,0,0,0,0,4.788511992687064,-7.212397853817662,-1.0,1.14921911265538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5530994634544157,2.6277090197821056,2.043080549838432e-05,2.043080549838432e-05,7410,False,False
brosy,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,10981,False,False
broth,1.0,1,1297117.0,2.45e-06,45.0,1462.0,0,0,0,22,0,0,6.113404693679829,-5.718734767762263,1.6541765418779606,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.5161395564710756,2.514395382612954,0.9788099865232048,0.9788099865232048,905,True,True
brown,1.0,1,64112042.0,0.000102,3066.0,30395.0,8,19,124,498,2,30,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,10,-1.4779691845608613,2.4762250107027404,0.9934113961958873,0.9934113961958873,10,True,True
brows,0.0,0,409717.0,2.19e-06,12.0,422.0,0,1,0,24,0,0,5.613829775584687,-5.718734767762263,1.08278537031645,2.625415352154408,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,True,True,6,-1.6589873493614533,2.4716950254386574,0.9164134722627842,0.9164134722627842,1792,False,True
bruck,0.0,0,113355.0,1.05e-07,0.0,57.0,0,0,0,0,0,0,5.0592854107615794,-6.9746122001095925,-1.0,1.7566361082458481,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4936530500273983,2.8719711041503224,2.6272078359051827e-05,2.6272078359051827e-05,7076,False,False
brugh,0.0,0,14540.0,2.57e-08,0.0,2.0,0,0,0,0,0,0,4.198975819079099,-7.573163546196492,-1.0,0.3222192947339193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.643290886549123,2.3044005339160827,1.4329551159901347e-05,1.4329551159901347e-05,8705,False,False
bruhs,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,7.665730856846619e-06,7.665730856846619e-06,12491,False,False
bruin,0.663523,1,455296.0,3.31e-07,3.0,72.0,0,0,0,0,0,0,5.6595050888439316,-6.4788357547657665,0.4913616938342727,1.857935264719429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.9968685152328733,2.425836147592588,0.0026155527937082182,0.0026155527937082182,4598,False,True
bruit,0.0,0,69936.0,5.5e-08,0.0,37.0,0,0,0,2,0,0,4.852526348439066,-7.2516568955124505,-1.0,1.5693739096150459,-1.0,-1.0,-1.0,0.3222192947339193,-1.0,-1.0,False,False,4,-2.5629142238781126,2.8476011786856357,0.00010439152644592419,0.00010439152644592419,5976,False,False
bruja,0.0,0,28938.0,6.61e-08,2.0,103.0,0,0,0,0,0,0,4.480144974894504,-7.173148052179356,0.3222192947339193,2.0132586652835167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.2127321893613594,2.7193615220031178,0.0003082903797183602,0.0003082903797183602,5401,False,False
brujo,0.0,0,38693.0,6.03e-08,3.0,80.0,0,0,0,0,0,0,4.601675470535919,-7.212397853817662,0.4913616938342727,1.9036325160842376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.180259039995847,2.632075298037966,0.0005967814186210987,0.0005967814186210987,5135,False,False
brule,0.0,0,216438.0,1.62e-07,0.0,22.0,0,0,0,0,0,0,5.337877579868393,-6.787759111198466,-1.0,1.3443922736851108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4469397777996162,2.6191359146421718,3.739023777263704e-05,3.739023777263704e-05,6592,False,False
brume,0.0,0,15864.0,3.39e-08,0.0,0.0,0,0,0,0,0,0,4.233899315776511,-7.456925764966468,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.6142314412416168,1.6142314412416168,1.5672074391757865e-05,1.5672074391757865e-05,8320,False,False
brung,0.0,0,29676.0,1.2e-07,0.0,489.0,0,0,0,0,0,0,4.490626974933804,-6.917142851403591,-1.0,2.6893976628212823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.479285712850898,3.323984544261539,3.1611702926320266e-05,3.1611702926320266e-05,6796,False,False
brunt,1.0,1,489270.0,1.32e-06,25.0,555.0,0,0,2,3,0,0,5.690675843284492,-5.879090607197066,1.3996737214810382,2.7443712273318606,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,6,-1.6198542214290068,2.4920398350949373,0.9491995849530624,0.9491995849530624,1552,True,True
brush,1.0,1,10018684.0,1.7e-05,722.0,9186.0,0,9,1,19,0,7,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9765465526892254,0.9765465526892254,995,True,True
brusk,0.019518,1,0.0,0.0,0.0,3.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.7435308039766566,6.953627892539346e-06,6.953627892539346e-06,14684,False,True
