word,prior,expected_guesses
likes,0.0,2.5799
likin,0.0,2.7233
lilac,1.0,2.6639
lills,0.0,2.8052
lilos,0.0,2.6474
lilts,0.0,2.6276
lilty,0.0,2.6477
liman,0.0,2.5638
limas,0.0,2.5845
limax,0.0,2.7096
limba,0.0,2.6389
limbi,0.0,2.7958
limbo,0.0007792000000000001,2.6038
limbs,0.0,2.6008
limby,0.0,2.6532
limed,0.0,2.5613
limen,0.0,2.5451
limes,0.0,2.5419
limey,0.0,2.5769
limit,0.5546851594520548,2.6518
limma,0.0,2.7228
limns,0.0,2.5474
limos,0.0,2.5624
limpa,0.0,2.6038
limps,0.0,2.5653
linac,0.0,2.5484
linch,0.0,2.5823
linds,0.0,2.6001
lindy,0.0,2.588
lined,0.003896,2.499
linen,0.0007792000000000001,2.6309
liner,0.4971957435616438,2.4896
lines,0.0,2.5041
liney,0.0,2.5346
linga,0.0,2.5705
lingo,0.4324060843835617,2.5563
lings,0.0,2.5894
lingy,0.0,2.5808
linin,0.0,2.7839
links,0.0,2.5726
linky,0.0,2.6123
linns,0.0,2.6693
linny,0.0,2.6716
linos,0.0,2.5354
lints,0.0,2.5274
linty,0.0,2.5373
linum,0.0,2.6053
linux,0.0,2.6969
lions,0.0,2.4995
lipas,0.0,2.5582
lipes,0.0,2.5236
lipid,0.982166,2.683
lipin,0.0,2.67
lipos,0.0,2.5602
lippy,0.900374,2.7055
liras,0.0,2.5239
lirks,0.0,2.604
lirot,0.0,2.4954
lises,0.0,2.6315
lisks,0.0,2.7308
lisle,0.0,2.607
lisps,0.0,2.6656
lists,0.0,2.6447
litai,0.0,2.6531
litas,0.0,2.5181
lited,0.0,2.5077
litem,0.0,2.5316
liter,0.983731,2.4842
lites,0.0,2.4881
lithe,0.285488688219178,2.5131
litho,0.0,2.5735
liths,0.0,2.5653
litie,0.0,2.5942
litre,0.473663,2.4662
lived,0.003896,2.6095
liven,1.0,2.5962
liver,0.9936122871232876,2.5838
lives,0.0,2.6115
livid,0.0454931901369863,2.767
livor,0.0,2.5865
livre,0.0,2.5617
liwaa,0.0,2.7278
liwas,0.0,2.6326
llama,0.0007792000000000001,2.7887
llano,0.0,2.6345
loach,0.0,2.5475
loads,0.0,2.5339
loafs,0.0,2.5881
loams,0.0,2.5424
loamy,0.982329,2.5659
loans,0.0,2.504
loast,0.0,2.479
loath,0.0007792000000000001,2.5229
loave,0.0,2.565
lobar,0.0,2.524
lobby,0.0007792000000000001,2.7462
lobed,0.003896,2.5348
lobes,0.0,2.5336
lobos,0.0,2.6767
lobus,0.0,2.5998
local,0.4387937972602739,2.6523
loche,0.0,2.5578
lochs,0.0,2.5852
lochy,0.0,2.6044
locie,0.0,2.5088
locis,0.0,2.5562
locks,0.0,2.5888
locky,0.0,2.6315
locos,0.0,2.6558
locum,0.0,2.5958
locus,0.7499666673972603,2.5552
loden,0.0,2.5261
lodes,0.0,2.5117
lodge,0.1184956230136986,2.5294
loess,0.850312,2.6546
lofts,0.0,2.5706
lofty,0.9406855232876712,2.6079
logan,0.0,2.5479
loges,0.0,2.5382
loggy,0.0,2.7359
logia,0.0,2.5705
logic,0.7317160591780821,2.5798
logie,0.0,2.5266
login,1.0,2.5517
logoi,0.0,2.6993
logon,0.823057,2.6544
logos,0.0,2.6654
lohan,0.0,2.575
loids,0.0,2.5727
loins,0.0,2.5
loipe,0.0,2.5023
loirs,0.0,2.5233
lokes,0.0,2.5909
lokey,0.0,2.616
lokum,0.0,2.6644
lolas,0.0,2.6304
loled,0.0,2.6259
lollo,0.0,2.8929
lolls,0.0,2.795
lolly,0.750523,2.8314
lolog,0.0,2.7787
lolos,0.0,2.7463
lomas,0.0,2.57
lomed,0.0,2.5654
lomes,0.0,2.5565
loner,1.0,2.4907
longa,0.0,2.5681
longe,0.0,2.5352
longs,0.0,2.5512
looby,0.0,2.6852
looed,0.0,2.6137
looey,0.0,2.6405
loofa,0.0,2.7028
loofs,0.0,2.7062
looie,0.0,2.5956
looks,0.0,2.6821
looky,0.0,2.705
looms,0.0,2.66
loons,0.0,2.6176
loony,1.0,2.6479
loops,0.0,2.6326
loopy,1.0,2.6557
loord,0.0,2.6327
loose,1.0,2.5898
loots,0.0,2.6145
loped,0.003896,2.5118
loper,0.0,2.5077
lopes,0.0,2.5096
loppy,0.0,2.7011
loral,0.0,2.5999
loran,0.0,2.5083
lords,0.0,2.5459
lordy,0.835053,2.5461
lorel,0.0,2.5854
lores,0.0,2.4955
loric,0.0,2.5479
loris,0.0007792000000000001,2.5168
lorry,0.924991,2.6297
losed,0.0,2.5356
losel,0.0,2.6179
losen,0.0,2.5178
loser,1.0,2.5027
loses,0.0,2.6436
lossy,0.0,2.6649
lotah,0.0,2.5372
lotas,0.0,2.513
lotes,0.0,2.505
lotic,0.0,2.5487
lotos,0.0,2.6154
lotsa,0.0,2.5157
lotta,0.0,2.6163
lotte,0.0,2.5877
lotto,0.962473,2.7381
lotus,1.0,2.5451
loued,0.0,2.5443
lough,0.0,2.6073
louie,0.0,2.5499
louis,0.0,2.5705
louma,0.0,2.5976
lound,0.0,2.5675
louns,0.0,2.5467
loupe,0.944585,2.5208
loups,0.0,2.5689
loure,0.0,2.5008
lours,0.0,2.5451
loury,0.0,2.5488
louse,0.4123304153424658,2.5119
lousy,0.0007792000000000001,2.568
louts,0.0,2.538
lovat,0.0,2.5818
loved,0.003896,2.5991
lovee,0.0,2.6471
lover,0.6368128964383561,2.5839
loves,0.0,2.5988
lovey,0.0,2.6304
lovie,0.0,2.5785
lowan,0.0,2.6004
lowed,0.0,2.6012
lowen,0.0,2.5819
lower,0.3073894180821918,2.57
lowes,0.0,2.5929
lowly,1.0,2.7577
lownd,0.0,2.639
lowne,0.0,2.5757
lowns,0.0,2.6168
lowps,0.0,2.6501
lowry,0.0,2.6131
lowse,0.0,2.565
lowth,0.0,2.6353
lowts,0.0,2.6095
loxed,0.0,2.6593
loxes,0.0,2.6487
loyal,0.5930114367123288,2.682
lozen,0.0,2.6419
luach,0.0,2.5705
luaus,0.0,2.6822
lubed,0.003896,2.5801
lubes,0.0,2.5708
lubra,0.0,2.5839
luces,0.0,2.5615
lucid,0.4041176416438356,2.5837
lucks,0.0,2.6468
lucky,0.6085244536986302,2.6673
lucre,0.992458,2.5148
ludes,0.0,2.5651
ludic,0.0,2.6351
ludos,0.0,2.6091
luffa,0.0,2.7989
luffs,0.0,2.8086
luged,0.0,2.5838
luger,0.958457,2.5584
luges,0.0,2.5783
lulls,0.0,2.8292
lulus,0.0,2.8291
lumas,0.0,2.5899
lumbi,0.0,2.6919
lumen,0.792985,2.56
lumme,0.0,2.7238
lummy,0.0,2.7659
lumps,0.0,2.6028
lumpy,0.0007792000000000001,2.6217
lunar,0.847607421369863,2.5358
lunas,0.0,2.5541
lunch,0.4917205610958904,2.5857
lunes,0.0,2.5438
lunet,0.0,2.5059
lunge,0.5008458652054795,2.5598
lungi,0.0,2.6148
lungs,0.0,2.5962
lunks,0.0,2.6269
lunts,0.0,2.5541
lupin,0.0,2.5654
lupus,1.0,2.7225
lurch,1.0,2.5833
lured,0.003896,2.5179
lurer,0.0,2.6145
lures,0.0,2.5334
lurex,0.0,2.6487
lurgi,0.0,2.6142
lurgy,0.0,2.6001
lurid,0.0007792000000000001,2.5599
lurks,0.0,2.6107
lurry,0.0,2.661
lurve,0.0,2.6005
luser,0.0,2.5268
lushy,0.0,2.6222
lusks,0.0,2.7531
lusts,0.0,2.6932
lusty,1.0,2.5799
lusus,0.0,2.8421
lutea,0.0,2.5186
luted,0.003896,2.5319
luter,0.0,2.5071
lutes,0.0,2.518
luvvy,0.0,2.8549
luxed,0.0,2.6916
luxer,0.0,2.6561
luxes,0.0,2.6796
lweis,0.0,2.6163
lyams,0.0,2.5923
lyard,0.0,2.5773
lyart,0.0,2.5227
lyase,0.0,2.512
lycea,0.0,2.5776
lycee,0.0,2.648
lycra,0.0,2.5861
lying,1.0,2.5972
lymes,0.0,2.6219
lymph,1.0,2.6721
lynch,0.0,2.6448
lynes,0.0,2.5818
lyres,0.0,2.5645
lyric,1.0,2.5749
lysed,0.0,2.6035
lyses,0.0,2.7061
lysin,0.0,2.5842
lysis,0.0,2.7155
lysol,0.0,2.6977
lyssa,0.0,2.6958
lyted,0.0,2.5895
lytes,0.0,2.5636
lythe,0.0,2.6073
lytic,0.0,2.615
lytta,0.0,2.6727
maaed,0.0,2.6248
maare,0.0,2.5568
maars,0.0,2.6146
maban,0.0,2.6811
mabes,0.0,2.5827
macas,0.0,2.6672
macaw,0.3046518268493151,2.7541
macca,0.0,2.798
maced,0.0,2.5617
macer,0.0,2.5094
maces,0.0,2.5476
mache,0.0,2.5735
machi,0.0,2.6421
macho,0.0555310246575342,2.6149
machs,0.0,2.6198
macka,0.0,2.7293
macks,0.0,2.6431
macle,0.0,2.511
macon,0.0,2.5531
macro,1.0,2.5216
macte,0.0,2.522
madal,0.0,2.6638
madam,0.9963498783561644,2.8169
madar,0.0,2.6309
maddy,0.0,2.7498
madge,0.0,2.5844
madid,0.0,2.7164
madly,0.1257958663013698,2.5676
mados,0.0,2.601
madre,0.0,2.503
maedi,0.0,2.6141
maerl,0.0,2.5034
mafia,0.0007792000000000001,2.7367
mafic,0.0,2.6686
mafts,0.0,2.6214
magas,0.0,2.6883
mages,0.0,2.5779
maggs,0.0,2.7591
magic,0.7955931879452055,2.6104
magma,0.6276875923287671,2.8444
magna,0.0,2.6775
magot,0.0,2.5605
magus,0.0,2.62
mahal,0.0,2.6792
mahem,0.0,2.7289
mahis,0.0,2.606
mahoe,0.0,2.5691
mahrs,0.0,2.5826
mahua,0.0,2.733
mahwa,0.0,2.7983
maids,0.0,2.5785
maiko,0.0,2.638
maiks,0.0,2.6088
maile,0.0,2.4899
maill,0.0,2.63
mailo,0.0,2.5577
mails,0.0,2.5251
maims,0.0,2.7088
mains,0.0,2.5406
maire,0.0,2.4792
mairs,0.0,2.5268
maise,0.0,2.5026
maist,0.0,2.4953
maize,0.8156688569863014,2.6647
majas,0.0,2.8032
majat,0.0,2.7579
majoe,0.0,2.6719
major,1.0,2.6584
majos,0.0,2.7109
makaf,0.0,2.8016
makai,0.0,2.7491
makan,0.0,2.7038
makar,0.0,2.6657
makee,0.0,2.6674
maker,0.0007792000000000001,2.5706
makes,0.0,2.6074
makie,0.0,2.5937
makis,0.0,2.6323
makos,0.0,2.6329
malae,0.0,2.5899
malai,0.0,2.6572
malam,0.0,2.7717
malar,0.0,2.5929
malas,0.0,2.6347
malax,0.0,2.7693
maleo,0.0,2.5354
males,0.0,2.5055
malic,0.863037,2.5479
malik,0.0,2.5942
malis,0.0,2.5485
malky,0.0,2.6124
malls,0.0,2.66
malms,0.0,2.6971
malmy,0.0,2.6872
malts,0.0,2.5153
malty,0.968018,2.5301
malus,0.0,2.5771
malva,0.0,2.7346
malwa,0.0,2.7351
mamak,0.0,2.8453
mamas,0.0,2.7948
mamba,0.877061,2.8609
mambo,0.1732474476712329,2.7598
mambu,0.0,2.8114
mamee,0.0,2.7265
mamey,0.0,2.6949
mamie,0.0,2.6566
mamil,0.0,2.6761
mamma,0.929785,2.989
mammy,0.0,2.8743
manas,0.0,2.6382
manat,0.0,2.5997
mandi,0.0,2.6176
mands,0.0,2.6122
mandy,0.0,2.6037
maneb,0.0,2.5819
maned,0.0,2.5372
maneh,0.0,2.552
manes,0.0,2.5217
manet,0.0,2.5003
manga,0.3575785906849315,2.6864
mange,0.926242,2.5459
mangi,0.0,2.622
mango,0.1066327276712328,2.5879
mangs,0.0,2.6067
mangy,0.983729,2.5922
mania,0.5574227506849314,2.6592
manic,0.0007792000000000001,2.5684
manie,0.0,2.5074
manis,0.0,2.5483
manks,0.0,2.6236
manky,0.0,2.6304
manly,0.838482117260274,2.5428
manna,0.993783,2.7891
manny,0.0,2.6859
manoa,0.0,2.6355
manor,1.0,2.5006
manos,0.0,2.55
manse,0.995178,2.4959
manso,0.0,2.5457
manta,0.0,2.6197
mante,0.0,2.5042
manto,0.0,2.5365
mants,0.0,2.5392
manty,0.0,2.5462
manul,0.0,2.5652
manus,0.0,2.5855
manzo,0.0,2.6949
mapau,0.0,2.7165
mapes,0.0,2.5495
maple,0.8813710465753425,2.5033
mapou,0.0,2.6413
mappy,0.0,2.7254
maqam,0.0,2.9544
maqui,0.0,2.8072
marae,0.0,2.5573
marah,0.0,2.6239
maral,0.0,2.6008
maran,0.0,2.5985
maras,0.0,2.6087
maray,0.0,2.6167
march,0.7554418498630137,2.5548
marcs,0.0,2.5327
mards,0.0,2.5839
mardy,0.0,2.5816
mares,0.0,2.5077
marga,0.0,2.6498
marge,0.0,2.5156
margo,0.0,2.5601
margs,0.0,2.5794
maria,0.0,2.6131
marid,0.0,2.5446
maril,0.0,2.5212
marka,0.0,2.673
marks,0.0,2.5888
marle,0.0,2.477
marls,0.0,2.5381
marly,0.0,2.5328
marma,0.0,2.7514
marms,0.0,2.673
maron,0.0,2.5172
maror,0.0,2.5859
marra,0.0,2.6979
marri,0.0,2.6406
marry,1.0,2.6443
marse,0.0,2.47
marsh,0.9178722630136986,2.5548
marts,0.0,2.5014
marua,0.0,2.6389
marvy,0.0,2.6297
masas,0.0,2.7695
mased,0.0,2.5496
maser,0.0,2.4997
mases,0.0,2.6526
masha,0.0,2.6947
mashy,0.0,2.6117
masks,0.0,2.7445
mason,0.5638104635616438,2.5574
massa,0.0,2.7662
masse,1.0,2.6459
massy,0.0,2.6789
masts,0.0,2.6646
masty,0.0,2.5477
masur,0.0,2.5384
masus,0.0,2.7117
masut,0.0,2.5352
matai,0.0,2.6517
match,0.4588694663013698,2.5663
mated,0.003896,2.5279
mater,0.0,2.4797
mates,0.0,2.5174
matey,0.8184064482191781,2.5331
mathe,0.0,2.5423
maths,0.0,2.5635
matin,0.0,2.5243
matlo,0.0,2.5365
matra,0.0,2.5898
matsu,0.0,2.5646
matte,0.0007792000000000001,2.6095
matts,0.0,2.6408
matty,0.0,2.6546
matza,0.0,2.7742
matzo,1.0,2.6779
mauby,0.0,2.6395
mauds,0.0,2.6264
mauka,0.0,2.7282
maula,0.0,2.6496
mauls,0.0,2.5558
maums,0.0,2.7223
maumy,0.0,2.7266
maund,0.0,2.5968
maunt,0.0,2.5385
mauri,0.0,2.5948
mausy,0.0,2.564
mauts,0.0,2.5471
mauve,0.1987982991780822,2.6627
mauvy,0.0,2.6918
mauzy,0.0,2.7228
maven,0.0007792000000000001,2.6304
mavie,0.0,2.6113
mavin,0.0,2.6356
mavis,0.0,2.6551
mawed,0.0,2.6267
mawks,0.0,2.7154
mawky,0.0,2.7285
mawla,0.0,2.73
mawns,0.0,2.6445
mawps,0.0,2.6763
mawrs,0.0,2.6232
maxed,0.003896,2.6785
maxes,0.0,2.6794
maxim,1.0,2.8591
maxis,0.0,2.7047
mayan,0.0,2.6583
mayas,0.0,2.6748
maybe,0.687002069041096,2.611
mayed,0.0,2.5828
mayor,0.4269309019178082,2.5497
mayos,0.0,2.5829
mayst,0.0,2.5353
mazac,0.0,2.8101
mazak,0.0,2.8444
mazar,0.0,2.7337
mazas,0.0,2.794
mazed,0.0,2.6824
mazel,0.0,2.6448
mazer,0.0,2.6271
mazes,0.0,2.6742
mazet,0.0,2.6323
mazey,0.0,2.6895
mazut,0.0,2.6861
mbari,0.0,2.6324
mbars,0.0,2.6096
mbila,0.0,2.6186
mbira,0.0,2.6093
mbret,0.0,2.5571
mbube,0.0,2.7923
mbuga,0.0,2.7026
meads,0.0,2.5774
meake,0.0,2.6592
meaks,0.0,2.6051
meals,0.0,2.5125
mealy,0.7691298060273973,2.5376
meane,0.0,2.5755
means,0.0,2.536
meant,0.5501225073972603,2.4885
meany,0.0,2.5352
meare,0.0,2.5402
mease,0.0,2.5735
meath,0.0,2.5335
meats,0.0,2.5175
meaty,1.0,2.545
mebbe,0.0,2.8225
mebos,0.0,2.619
mecca,1.0,2.7232
mecha,0.0,2.6176
mechs,0.0,2.6556
mecks,0.0,2.6812
mecum,0.0,2.7735
medal,0.8841086378082191,2.5376
media,0.3858670334246575,2.5684
medic,0.3019142356164383,2.6019
medii,0.0,2.7325
medin,0.0,2.5783
medle,0.0,2.6157
meech,0.0,2.6891
meeds,0.0,2.6876
meeja,0.0,2.7991
meeps,0.0,2.6688
meers,0.0,2.6112
meets,0.0,2.636
meffs,0.0,2.8408
meids,0.0,2.59
meiko,0.0,2.6254
meils,0.0,2.5408
meins,0.0,2.5474
meint,0.0,2.5061
meiny,0.0,2.5422
meism,0.0,2.6808
meith,0.0,2.5504
mekka,0.0,2.8056
melam,0.0,2.6769
melas,0.0,2.5334
melba,0.0,2.6066
melch,0.0,2.6199
melds,0.0,2.5807
melee,1.0,2.7483
meles,0.0,2.6189
melic,0.0,2.5891
melik,0.0,2.6217
mells,0.0,2.6896
meloe,0.0,2.6062
melon,0.3603161819178082,2.5416
melos,0.0,2.563
melts,0.0,2.5353
melty,0.95078,2.558
memes,0.0,2.8015
memic,0.0,2.7489
memos,0.0,2.7286
menad,0.0,2.5621
mence,0.0,2.6299
mends,0.0,2.5884
mened,0.0,2.6306
menes,0.0,2.6284
menge,0.0,2.6519
mengs,0.0,2.6339
menil,0.0,2.5397
mensa,0.0,2.5375
mense,0.0,2.605
mensh,0.0,2.584
menta,0.0,2.5281
mento,0.0,2.5461
ments,0.0,2.5592
menus,0.0,2.5979
meous,0.0,2.5791
meows,0.0,2.633
merch,0.996541,2.5664
mercs,0.0,2.5565
mercy,0.5729357676712329,2.5536
merde,0.0,2.5931
merds,0.0,2.5791
mered,0.0,2.5857
merel,0.0,2.5801
merer,0.0,2.6743
meres,0.0,2.5845
merge,0.4141554761643836,2.6208
meril,0.0,2.5261
meris,0.0,2.5342
merit,0.9580236010958904,2.4931
merks,0.0,2.6104
merle,0.0,2.5708
merls,0.0,2.5514
merry,0.5875362542465753,2.6636
merse,0.0,2.5576
mersk,0.0,2.5876
mesad,0.0,2.5709
mesal,0.0,2.5313
mesas,0.0,2.686
mesca,0.0,2.5631
mesel,0.0,2.6075
mesem,0.0,2.7685
meses,0.0,2.7524
meshy,0.040901,2.6335
mesia,0.0,2.5538
mesic,0.0,2.6011
mesne,0.0,2.6136
meson,0.0,2.5553
messy,1.0,2.7125
mesto,0.0,2.5434
mesyl,0.0,2.608
metal,1.0,2.5029
metas,0.0,2.5241
meted,0.003896,2.6291
meteg,0.0,2.6544
metel,0.0,2.5913
meter,0.2937014619178082,2.5878
metes,0.0,2.6129
methi,0.0,2.6093
metho,0.0,2.5927
meths,0.0,2.6018
methy,0.0,2.6068
metic,0.0,2.584
metif,0.0,2.62
metis,0.0,2.542
metol,0.0,2.5358
metre,0.628064,2.5723
metro,0.7326285895890411,2.5176
metta,0.0,2.6357
meums,0.0,2.7409
meuse,0.0,2.6122
meved,0.0,2.7291
meves,0.0,2.7289
mewed,0.003896,2.7214
mewls,0.0,2.6429
meynt,0.0,2.563
mezes,0.0,2.7766
mezza,0.0,2.883
mezze,0.0,2.9366
mezzo,1.0,2.8828
mgals,0.0,2.6194
mhorr,0.0,2.653
miais,0.0,2.6825
miaou,0.0,2.6381
miaow,0.0,2.6735
miasm,0.0,2.6821
miaul,0.0,2.5848
micas,0.0,2.5921
miche,0.0,2.6014
michi,0.0,2.7924
micht,0.0,2.6093
micks,0.0,2.6669
micky,0.0,2.6872
micos,0.0,2.5995
micra,0.0,2.56
micro,0.4743824832876712,2.5417
middy,0.0,2.7737
midge,0.904462,2.5812
midgy,0.0,2.6609
midis,0.0,2.7481
midst,1.0,2.5443
miens,0.0,2.551
mieux,0.0,2.7363
mieve,0.0,2.7101
miffs,0.0,2.8298
miffy,0.0,2.837
mifty,0.0,2.6546
miggs,0.0,2.7807
might,0.0007792000000000001,2.6096
migma,0.0,2.7598
migod,0.0,2.6269
mihas,0.0,2.6226
mihis,0.0,2.7544
mikan,0.0,2.6285
miked,0.003896,2.6208
mikes,0.0,2.6118
mikos,0.0,2.6471
mikra,0.0,2.622
mikva,0.0,2.7538
milch,0.0,2.6089
milds,0.0,2.6278
miler,0.975283,2.5017
miles,0.0,2.5281
milfs,0.0,2.6572
milia,0.0,2.6882
milko,0.0,2.639
milks,0.0,2.6037
milky,1.0,2.6279
mille,0.0,2.6297
mills,0.0,2.6644
milly,0.0,2.6859
milor,0.0,2.5357
milos,0.0,2.5639
milpa,0.0,2.5858
milts,0.0,2.5528
milty,0.0,2.565
miltz,0.0,2.6973
mimed,0.003896,2.7027
mimeo,0.0,2.7006
mimer,0.0,2.6544
mimes,0.0,2.7008
mimic,1.0,2.8578
mimis,0.0,2.8528
mimsy,0.0,2.7159
minae,0.0,2.5227
minar,0.0,2.5234
minas,0.0,2.5678
mince,1.0,2.5378
mincy,0.0,2.601
mindi,0.0,2.763
minds,0.0,2.571
mined,0.003896,2.5459
miner,0.2508125326027397,2.5028
mines,0.0,2.541
minge,0.0,2.577
mingi,0.0,2.7607
mings,0.0,2.6245
mingy,0.0,2.6184
minim,0.047658,2.84
minis,0.0,2.6843
minke,0.0,2.6071
minks,0.0,2.6064
minny,0.0,2.7089
minor,1.0,2.5242
minos,0.0,2.5611
minse,0.0,2.5193
mints,0.0,2.5383
minty,0.0007792000000000001,2.5682
minus,0.3694414860273973,2.5882
minxy,0.0,2.7318
miraa,0.0,2.6318
mirah,0.0,2.5625
mirch,0.0,2.5821
mired,0.003896,2.5043
mires,0.0,2.509
mirex,0.0,2.6377
mirid,0.0,2.6936
mirin,0.984882,2.6599
mirkn,0.0,2.6102
mirks,0.0,2.6201
mirky,0.0,2.6381
mirls,0.0,2.5655
mirly,0.0,2.5688
miros,0.0,2.5416
mirrl,0.0,2.6436
mirrs,0.0,2.6506
mirth,0.0007792000000000001,2.549
mirvs,0.0,2.655
mirza,0.0,2.6816
misal,0.0,2.5567
misch,0.0,2.6072
misdo,0.0,2.6306
miser,0.0007792000000000001,2.5173
mises,0.0,2.6671
misgo,0.0,2.6289
misky,0.0,2.6627
misls,0.0,2.6939
misos,0.0,2.6932
missa,0.0,2.6935
missy,0.792985,2.7056
misto,0.0,2.5565
mists,0.0,2.6779
misty,1.0,2.5768
mitas,0.0,2.5493
mitch,0.0,2.6035
miter,0.972769,2.4961
mites,0.0,2.52
mitey,0.0,2.5555
mitie,0.0,2.6394
mitis,0.0,2.6829
mitre,0.0,2.4878
mitry,0.0,2.5481
mitta,0.0,2.6543
mitts,0.0,2.6575
mivey,0.0,2.6748
mivvy,0.0,2.8656
mixed,0.003896,2.6943
mixen,0.0,2.6726
mixer,1.0,2.6485
mixes,0.0,2.691
mixie,0.0,2.8005
mixis,0.0,2.8507
mixte,0.0,2.652
mixup,0.93971,2.7619
miyas,0.0,2.6093
mizen,0.0,2.681
mizes,0.0,2.6955
mizzy,0.0,2.9097
mmkay,0.0,2.8066
mneme,0.0,2.7879
moais,0.0,2.5709
moaky,0.0,2.6294
moals,0.0,2.5397
moana,0.0,2.6322
moans,0.0,2.5323
moany,0.0,2.5475
moars,0.0,2.5189
moats,0.0,2.5267
mobby,0.0,2.7882
mobed,0.0,2.6023
mobee,0.0,2.6451
mobes,0.0,2.5985
mobey,0.0,2.6206
mobie,0.0,2.5724
moble,0.0,2.5623
mobos,0.0,2.7175
mocap,0.0,2.5865
mocha,1.0,2.627
mochi,0.984601,2.6426
mochs,0.0,2.6325
mochy,0.0,2.6371
mocks,0.0,2.6363
mocky,0.0,2.6766
mocos,0.0,2.6881
mocus,0.0,2.6061
modal,0.0007792000000000001,2.5551
model,1.0,2.5197
modem,0.2544626542465753,2.6975
moder,0.0,2.5274
modes,0.0,2.5604
modge,0.0,2.6016
modii,0.0,2.7429
modin,0.0,2.5821
modoc,0.0,2.7277
modom,0.0,2.8458
modus,1.0,2.6073
moeni,0.0,2.5628
moers,0.0,2.5308
mofos,0.0,2.7551
mogar,0.0,2.5364
mogas,0.0,2.6002
moggy,0.0,2.7705
mogos,0.0,2.7116
mogra,0.0,2.5638
mogue,0.0,2.5826
mogul,0.0007792000000000001,2.6091
mohar,0.0,2.5535
mohel,0.0,2.5873
mohos,0.0,2.7101
mohrs,0.0,2.59
mohua,0.0,2.6424
mohur,0.0,2.5831
moile,0.0,2.5058
moils,0.0,2.5529
moira,0.0,2.518
moire,0.0,2.4969
moist,1.0,2.5034
moits,0.0,2.5322
moity,0.0,2.5549
mojos,0.0,2.8241
moker,0.0,2.5969
mokes,0.0,2.6378
mokey,0.0,2.6628
mokis,0.0,2.6422
mokky,0.0,2.821
mokos,0.0,2.7467
mokus,0.0,2.6685
molal,0.0,2.6549
molar,0.839394647671233,2.5134
molas,0.0,2.5523
molds,0.0,2.5688
moldy,0.0053418520547945,2.5862
moled,0.0,2.5483
moler,0.0,2.5163
moles,0.0,2.524
moley,0.0,2.559
molie,0.0,2.5143
molla,0.0,2.6672
molle,0.0,2.6325
mollo,0.0,2.7673
molls,0.0,2.6782
molly,0.922373,2.6863
moloi,0.0,2.6836
molos,0.0,2.6586
molto,0.0,2.6426
molts,0.0,2.5296
molue,0.0,2.5368
molvi,0.0,2.683
molys,0.0,2.6076
momes,0.0,2.6963
momie,0.0,2.6708
momma,0.980082,2.8958
momme,0.0,2.8474
mommy,0.2471624109589041,2.9014
momos,0.0,2.8151
mompe,0.0,2.7099
momus,0.0,2.7304
monad,0.0,2.5773
monal,0.0,2.5438
monas,0.0,2.5549
monde,0.0,2.5578
mondo,0.0,2.6944
moner,0.0,2.5207
money,1.0,2.5519
mongo,0.0,2.6924
mongs,0.0,2.6123
monic,0.0,2.583
monie,0.0,2.5151
monks,0.0,2.6089
monos,0.0,2.6549
monpe,0.0,2.5566
monte,0.0,2.5159
month,1.0,2.5706
monty,0.0,2.5565
moobs,0.0,2.7258
mooch,0.0007792000000000001,2.7221
moods,0.0,2.6811
moody,1.0,2.7125
mooed,0.003896,2.6591
mooey,0.0,2.6755
mooks,0.0,2.7299
moola,0.0,2.6453
mooli,0.0,2.6775
mools,0.0,2.6553
mooly,0.0,2.6564
moong,0.0,2.692
mooni,0.0,2.6682
moons,0.0,2.6536
moony,0.977728,2.6787
moops,0.0,2.6801
moors,0.0,2.6467
moory,0.0,2.6368
moose,0.7837302926027397,2.6357
mooth,0.0,2.6545
moots,0.0,2.6525
moove,0.0,2.7335
moped,1.0,2.5521
moper,0.736992,2.512
mopes,0.0,2.5554
mopey,0.995438,2.5679
moppy,0.0,2.7382
mopsy,0.0,2.5714
mopus,0.0,2.606
morae,0.0,2.4898
morah,0.0,2.5429
moral,0.0746941632876712,2.5225
moran,0.0,2.5216
moras,0.0,2.526
morat,0.0,2.4875
moray,0.946067,2.5545
moree,0.0,2.5557
morel,0.980266,2.4929
mores,0.0,2.5082
morgy,0.0,2.5826
moria,0.0,2.5288
morin,0.0,2.5304
mormo,0.0,2.7677
morna,0.0,2.5232
morne,0.0,2.4999
morns,0.0,2.5325
moron,1.0,2.6368
moror,0.0,2.7036
morph,0.0007792000000000001,2.5641
morra,0.0,2.6093
morro,0.0,2.715
morse,0.0,2.4889
morts,0.0,2.5208
moruk,0.0,2.6097
mosed,0.0,2.57
moses,0.0,2.6732
mosey,0.964843,2.5731
mosks,0.0,2.7639
mosso,0.0,2.7819
mossy,0.6714890520547945,2.7184
moste,0.0,2.5157
mosto,0.0,2.6384
mosts,0.0,2.6709
moted,0.0,2.5506
motel,0.0007792000000000001,2.4967
moten,0.0,2.5308
motes,0.0,2.5198
motet,0.0,2.6168
motey,0.0,2.5604
moths,0.0,2.5926
mothy,0.0,2.6038
motif,1.0,2.6077
motis,0.0,2.5451
moton,0.0,2.633
motor,1.0,2.6126
motte,0.0,2.6205
motto,0.981749391780822,2.7732
motts,0.0,2.6532
motty,0.0,2.6705
motus,0.0,2.5621
motza,0.0,2.6968
mouch,0.0,2.6026
